Customer_ID,Age,Gender,Marital_Status,Education_Level,Employment_Status,Annual_Income,Credit_Score,Number_of_Credit_Lines,Credit_Utilization_Ratio,Debt_To_Income_Ratio,Number_of_Late_Payments,sss,Total_Transactions_Last_Year,Total_Spend_Last_Year,Defaulted,CLV,Total_Transactions,Avg_Transaction_Amount,Max_Transaction_Amount,Min_Transaction_Amount,Fraud_Transactions,Unique_Merchant_Categories,Unique_Transaction_Cities,,
CUST_07147,45,Male,Married,Bachelor,Employed,87938,626,4,0.62,0.44,0,22,173,13697,0,22401,24,415.3958333333333,1954.22,1.81,0,9,14,,
CUST_07148,58,Female,Single,Bachelor,Self-employed,68296,582,5,0.2,0.19,2,13,81,20744,0,71345,24,510.21624999999995,1348.83,9.88,1,7,13,,
CUST_07149,34,Male,Divorced,Bachelor,Self-employed,42722,743,7,0.48,0.87,3,27,61,15871,0,68673,21,247.25142857142856,829.16,30.87,0,9,13,,
CUST_07150,28,Female,Married,Bachelor,Employed,66030,713,4,0.06,0.28,2,9,157,7412,0,14803,18,377.93666666666667,2015.36,7.18,0,8,10,,
CUST_07151,47,Male,Single,High School,Self-employed,87668,661,9,0.97,0.43,0,22,199,17419,0,81318,16,364.71187499999996,1174.76,50.89,0,9,10,,
CUST_07152,22,Female,Married,PhD,Employed,50273,660,4,0.47,0.34,2,7,100,7410,0,15951,19,516.8242105263158,2637.18,30.37,0,9,14,,
CUST_07153,37,Female,Married,High School,Unemployed,40362,593,9,0.03,1,0,3,81,5016,0,8052,20,357.251,966.31,77.84,0,9,15,,
CUST_07154,57,Male,Divorced,Master,Unemployed,67600,659,9,0.6,0.35,0,1,93,11243,0,36580,19,539.5231578947369,1663.75,20.53,0,8,11,,
CUST_07155,34,Female,Married,Master,Employed,60906,590,7,0.1,0.26,3,15,89,15564,1,57055,24,420.365,1999.61,42.39,1,9,14,,
CUST_07156,45,Female,Single,PhD,Employed,61307,736,7,0.79,0.91,1,1,17,16808,0,36983,19,599.8031578947368,2200.81,52.15,0,9,12,,
CUST_07157,50,Male,Single,Bachelor,Employed,57012,683,1,0.95,0.16,0,27,124,7388,1,23469,22,576.6168181818182,2121.37,16.06,0,9,16,,
CUST_07158,49,Female,Married,Bachelor,Employed,51731,715,2,0.92,0.92,2,18,154,19313,0,65383,23,602.1695652173913,3442.46,26.63,0,8,15,,
CUST_07159,40,Male,Married,PhD,Self-employed,49340,594,3,0.43,0.57,2,25,198,8099,0,24099,19,575.4215789473684,2158.02,71.76,0,9,12,,
CUST_07160,41,Female,Divorced,Master,Employed,64362,665,3,0.71,0.22,1,10,98,21037,0,29259,18,306.6111111111111,802.44,15.47,0,7,14,,
CUST_07161,42,Male,Married,Master,Employed,70738,591,3,0.16,0.25,2,29,74,21159,0,66467,17,412.7288235294117,1197.73,4.45,0,9,10,,
CUST_07162,55,Male,Divorced,Master,Unemployed,54685,614,9,0.08,0.71,0,17,121,18468,0,85279,13,382.8715384615385,1224.47,14.73,0,6,11,,
CUST_07163,57,Male,Divorced,Bachelor,Employed,79659,720,2,0.82,0.04,1,29,49,18741,1,26743,17,312.9905882352941,1062.45,26.2,2,8,12,,
CUST_07164,36,Male,Married,High School,Employed,60637,643,1,0.7,0.72,1,17,14,18710,1,90762,24,645.1466666666666,2552.24,11.86,0,9,13,,
CUST_07165,69,Male,Single,High School,Employed,71504,628,1,0.91,0.31,1,25,145,26139,1,92040,16,374.18125,1724.41,70.16,0,8,13,,
CUST_07166,63,Female,Single,Bachelor,Self-employed,53620,671,6,0.91,0.81,2,10,43,7442,0,30623,26,354.08923076923077,1735.51,46.81,0,10,14,,
CUST_07167,37,Female,Single,Bachelor,Self-employed,62232,746,7,0.35,0.12,0,1,35,17808,0,43443,25,595.8536,3210.83,14.87,1,10,15,,
CUST_07168,36,Male,Married,Bachelor,Employed,65282,676,2,0.32,0.25,0,18,77,16582,0,67726,19,357.19842105263155,1535.36,5.99,0,10,13,,
CUST_07169,22,Male,Single,Bachelor,Self-employed,58426,690,2,0.44,0.44,2,20,57,13707,0,29595,9,391.13,1436.25,19.93,1,5,7,,
CUST_07170,24,Female,Single,Bachelor,Unemployed,42539,639,8,0.67,0.88,0,27,134,15948,1,59236,24,630.3525,1353.55,54.75,2,9,14,,
CUST_07171,41,Male,Single,High School,Self-employed,79072,642,7,0,0.28,0,26,191,31560,0,56482,18,754.5455555555556,3497.3,106.39,0,9,10,,
CUST_07172,59,Male,Single,Master,Employed,57949,537,4,0.53,0.84,1,16,106,12638,0,49141,25,288.8548,1047.94,7.63,1,9,13,,
CUST_07173,54,Female,Single,PhD,Employed,29828,571,7,0.02,0.1,2,1,18,7197,0,21433,17,597.4505882352942,1262.25,40.66,0,9,12,,
CUST_07174,50,Male,Single,Master,Employed,52900,743,4,0.45,0.17,1,11,178,14786,0,37826,24,599.1454166666666,1812.41,11.04,2,9,14,,
CUST_07175,26,Male,Married,High School,Self-employed,83883,676,5,0.08,0.16,3,15,174,22049,0,107337,20,479.36899999999997,2650.13,43.29,0,8,11,,
CUST_07176,37,Female,Single,Bachelor,Employed,78081,684,8,0.56,0.61,0,14,140,21668,0,56858,18,597.9494444444445,2354.78,49.64,0,9,13,,
CUST_07177,59,Female,Married,Master,Employed,64129,630,4,0.31,0.39,4,27,66,7727,1,11274,17,631.5670588235294,2405.8,1.65,0,9,10,,
CUST_07178,45,Male,Single,Bachelor,Employed,72707,653,7,0.48,0.86,1,6,114,21011,1,25062,23,436.4726086956521,2401.96,5.65,2,9,12,,
CUST_07179,25,Female,Married,Bachelor,Self-employed,81219,679,2,0.96,0.49,0,4,135,23841,1,63802,22,348.175,1060.2,25.12,0,9,12,,
CUST_07180,25,Female,Married,High School,Employed,61710,718,2,0.34,0.84,0,19,170,22240,0,35185,25,577.1928,1668.76,1.05,0,9,13,,
CUST_07181,40,Male,Married,Bachelor,Self-employed,75912,708,9,0.72,0.24,0,3,68,19469,0,74768,20,599.2239999999999,1834.1,27.38,0,9,10,,
CUST_07182,36,Male,Married,High School,Employed,48080,646,8,0.68,0.93,0,16,26,8718,0,13127,23,459.9826086956522,1146.85,32.99,1,10,13,,
CUST_07183,61,Male,Single,High School,Employed,44015,690,3,0.87,0.63,1,24,123,11037,0,37789,14,301.055,1476.76,3.6,0,7,11,,
CUST_07184,57,Male,Single,Bachelor,Employed,60259,655,7,0.33,0.51,1,7,163,15152,0,47507,22,485.11,2225.58,10.12,0,8,14,,
CUST_07185,60,Male,Married,Bachelor,Employed,71096,673,1,0.06,0.61,0,24,54,20866,1,39456,20,295.4425,1246.7,8.73,1,10,14,,
CUST_07186,29,Male,Divorced,Master,Employed,78898,707,4,0.97,0.92,1,21,77,19717,1,59433,19,710.9352631578947,1772.3,24.02,0,8,14,,
CUST_07187,25,Male,Divorced,Bachelor,Unemployed,58526,691,4,0.36,0.34,0,8,26,12835,0,33942,21,562.95,1628.74,59.75,0,9,14,,
CUST_07188,62,Female,Married,Bachelor,Employed,47604,627,8,0.19,0.25,0,26,163,17034,0,31094,13,248.45076923076925,534.34,3.44,0,8,12,,
CUST_07189,22,Female,Married,Bachelor,Employed,92421,682,4,0.91,0.25,1,23,44,36178,0,69739,19,430.51947368421054,1735.34,3.65,0,10,15,,
CUST_07190,29,Female,Married,PhD,Employed,57147,749,9,0.19,0.97,1,7,67,14971,0,21142,18,369.0861111111111,1684.58,5.44,0,7,14,,
CUST_07191,63,Female,Married,Bachelor,Employed,44932,575,7,0.53,0.34,3,24,121,12937,0,43091,29,507.43724137931036,2493.22,10.12,1,10,16,,
CUST_07192,56,Female,Married,High School,Employed,68690,650,5,0.76,0.88,2,27,50,19933,0,87935,29,496.30379310344824,2873.16,33.41,1,8,16,,
CUST_07193,42,Female,Single,Bachelor,Self-employed,110619,600,8,0.73,0.14,1,8,122,28357,0,138324,19,528.1989474,1816.2,33.75,0,9,12,,
CUST_07194,42,Male,Divorced,Master,Employed,61399,656,4,0.03,0.43,2,9,141,8052,0,29650,21,555.3904761904762,1824.37,30.89,1,9,13,,
CUST_07195,42,Male,Single,PhD,Employed,61162,687,6,0.2,0.62,0,11,82,7062,1,28736,18,429.8888888888889,1157.37,7.92,0,8,13,,
CUST_07196,54,Female,Married,Bachelor,Employed,71334,619,5,0.89,0.96,1,10,25,25501,1,52458,17,389.3058823529412,1890.39,12.79,0,7,13,,
CUST_07197,49,Male,Divorced,Master,Employed,74057,603,3,0.55,0.68,0,0,129,12573,0,59310,30,507.211,2008.88,16.02,0,10,16,,
CUST_07198,58,Male,Divorced,Bachelor,Employed,42401,728,8,0.69,0,2,3,58,12449,0,57451,21,596.0600000000001,2572.16,16.63,0,8,15,,
CUST_07199,66,Female,Married,High School,Employed,82356,671,6,0.4,0.76,1,29,149,23742,0,68523,14,348.0164285714286,1047.51,3.11,0,9,12,,
CUST_07200,53,Female,Single,Master,Unemployed,58211,702,4,0.75,0.65,0,15,197,15768,0,41691,14,1045.9542857142858,2475.54,176.94,0,8,10,,
CUST_07201,38,Female,Single,High School,Employed,60998,693,1,0.29,0.19,2,16,157,8508,0,19324,15,424.4533333333333,1498.63,20.49,0,9,12,,
CUST_07202,27,Male,Single,High School,Self-employed,43039,606,1,0.23,0.62,2,21,27,5086,0,12802,14,308.935,857.41,3.88,1,8,9,,
CUST_07203,21,Male,Married,PhD,Employed,55128,701,3,1,0.93,0,17,36,9118,1,30177,24,779.0329166666667,3203.43,30.3,0,8,13,,
CUST_07204,53,Female,Married,Bachelor,Employed,81369,622,8,0.16,0,3,15,44,22925,1,106885,23,548.7991304347826,1708.82,109.92,0,8,15,,
CUST_07205,21,Male,Married,High School,Employed,77198,615,8,0.98,0.97,0,13,47,20395,1,60512,23,618.0578260869565,2670.64,9.73,1,9,16,,
CUST_07206,44,Male,Married,Bachelor,Employed,66883,701,2,0.93,0.3,0,22,76,21204,0,46966,18,363.4188888888889,1622.49,1.43,0,8,12,,
CUST_07207,24,Male,Married,Bachelor,Employed,22932,578,1,0.71,0.61,1,13,153,5020,1,6563,19,489.5068421052632,1831.68,7.96,0,9,13,,
CUST_07208,24,Female,Married,High School,Employed,49236,594,5,0.58,0.28,0,24,83,16441,1,35950,20,409.592,1525.63,28.06,0,8,12,,
CUST_07209,38,Female,Divorced,Bachelor,Employed,66536,626,1,0,0.73,2,9,117,17686,0,75552,19,697.7705263157894,1882.35,27.17,0,8,13,,
CUST_07210,47,Female,Single,Bachelor,Employed,53566,566,8,0.64,0.52,1,15,107,6594,0,12594,26,523.4984615384616,1728.81,13.95,0,9,16,,
CUST_07211,63,Male,Married,PhD,Employed,69841,653,9,0.77,0.26,4,13,87,9090,1,15464,22,572.5304545454545,1852.58,15.04,1,9,13,,
CUST_07212,52,Male,Single,Bachelor,Self-employed,71971,623,2,0.73,0.5,1,3,156,13040,1,61782,30,531.3473333333334,1738.09,1.94,0,10,15,,
CUST_07213,53,Male,Married,Bachelor,Employed,81092,663,4,0.17,0.35,1,25,71,17395,0,27969,16,521.230625,2279.38,10.79,0,7,12,,
CUST_07214,48,Female,Divorced,Bachelor,Employed,32951,744,6,0.54,0.25,2,13,92,12843,0,47814,27,534.9844444444444,1975.59,53.59,0,10,15,,
CUST_07215,62,Male,Single,High School,Employed,54472,589,7,0.55,0.59,1,25,96,20286,1,90672,19,581.4484210526316,1628.02,22.17,0,10,14,,
CUST_07216,61,Male,Single,Bachelor,Employed,48483,579,5,0.65,0.64,2,7,65,13156,0,52781,23,503.65478260869565,1599.89,34.11,0,10,13,,
CUST_07217,56,Female,Single,Bachelor,Employed,51533,627,1,0.83,0.14,3,12,92,8248,0,35690,23,408.7039130434783,3764.9,9.8,1,10,12,,
CUST_07218,26,Male,Single,Master,Employed,58804,607,7,0.7,0.93,0,3,94,23188,1,94541,21,638.9252380952381,2397.21,21.12,1,9,12,,
CUST_07219,36,Female,Married,Bachelor,Employed,63675,649,7,0.14,0.01,0,14,94,16644,1,55150,24,528.5354166666667,1028.29,23.54,0,9,15,,
CUST_07220,54,Female,Single,High School,Self-employed,69847,731,5,0.02,0.28,3,2,123,19342,0,43015,18,418.85999999999996,1029.96,7.74,1,7,13,,
CUST_07221,43,Male,Single,High School,Unemployed,48413,739,2,0.14,0.34,0,25,66,12037,0,29900,16,383.38,1313.35,18.8,1,6,12,,
CUST_07222,62,Male,Married,Bachelor,Self-employed,55172,624,2,0.04,0.07,0,19,17,14199,0,17747,18,403.07166666666666,1075.23,77.4,0,9,11,,
CUST_07223,44,Male,Married,Bachelor,Unemployed,61890,603,9,0.44,0.09,2,25,88,19604,0,66400,17,303.4647058823529,1036.63,17.4,1,8,11,,
CUST_07224,69,Male,Married,Bachelor,Self-employed,61059,604,9,0.28,0.85,2,5,198,9409,0,12881,12,808.7975,2891.08,46.13,0,9,11,,
CUST_07225,33,Male,Married,Master,Employed,51457,667,4,0.01,0.36,1,20,174,12816,0,44898,20,477.6345,1747.29,48.65,1,10,14,,
CUST_07226,38,Female,Married,PhD,Employed,50752,648,4,0.08,0.37,0,10,17,7361,0,24149,17,454.94117647058823,1334.07,8.79,1,9,12,,
CUST_07227,33,Male,Single,PhD,Self-employed,57091,653,7,0.4,0.69,2,26,139,8888,0,16786,27,450.6866666666666,1798.98,21.73,0,10,13,,
CUST_07228,69,Female,Married,Master,Employed,37827,623,5,0.94,0.72,0,29,72,8950,1,38659,22,523.6459090909092,2601.84,50.14,0,7,11,,
CUST_07229,57,Male,Married,Bachelor,Employed,40526,658,1,0.99,0.71,0,22,47,6805,0,30420,20,415.63950000000006,934,53.76,0,10,10,,
CUST_07230,63,Male,Single,High School,Employed,57248,747,5,0.05,0.47,2,13,14,22119,0,25180,17,462.54411764705884,3187.08,26.24,0,10,13,,
CUST_07231,59,Male,Married,Bachelor,Employed,61119,715,4,0.83,0.71,2,14,150,8455,0,20729,16,473.490625,1404.23,36.91,0,8,14,,
CUST_07232,62,Female,Married,Bachelor,Employed,77588,768,3,0.48,0.92,1,17,25,30631,0,107936,19,446.5384210526316,2473.62,39.31,0,9,12,,
CUST_07233,37,Male,Married,PhD,Employed,35946,655,1,0.62,0.13,1,5,197,13756,1,43117,26,498.02038461538456,3052.18,3.94,0,10,14,,
CUST_07234,35,Female,Married,High School,Employed,66595,590,9,0.51,0.57,2,11,135,22976,0,70158,23,574.1852173913044,1636.68,8.1,1,9,15,,
CUST_07235,38,Female,Married,Master,Employed,81121,544,4,0.92,0.88,1,8,15,22107,1,109670,21,524.0095238095239,1867.4,27.6,0,9,14,,
CUST_07236,43,Female,Married,PhD,Unemployed,64271,680,3,0.48,0.97,1,0,30,15523,0,40072,30,330.5493333333333,1282.45,19.31,0,8,16,,
CUST_07237,50,Female,Married,Master,Employed,49850,578,8,0.17,0.09,0,19,181,15875,0,67664,31,495.7632258064516,1675.04,7.44,1,10,17,,
CUST_07238,54,Male,Married,Master,Self-employed,54879,737,7,0.78,0.95,0,22,23,7328,0,23636,21,574.6852380952381,1434.26,12.2,0,9,13,,
CUST_07239,24,Female,Single,High School,Self-employed,87252,650,6,0.51,0.73,1,11,40,23387,0,94195,21,445.06619047619046,1516.24,12.34,0,9,13,,
CUST_07240,23,Female,Single,High School,Employed,76861,636,6,0.12,0.72,0,3,60,28380,1,64524,20,588.6055,2044.18,22.77,0,10,17,,
CUST_07241,27,Female,Single,High School,Self-employed,50350,648,2,0.46,0.15,0,17,17,14125,1,31754,17,482.10705882352937,1417.34,22.24,1,9,10,,
CUST_07242,38,Male,Single,Master,Employed,48578,662,9,0.69,0.58,0,21,36,9454,1,39575,23,528.5252173913043,2145.56,38.1,1,10,15,,
CUST_07243,62,Female,Married,High School,Self-employed,66081,696,1,0.3,0.36,0,3,27,14536,1,16303,20,497.7195,1616.05,1.71,0,10,15,,
CUST_07244,27,Male,Divorced,High School,Employed,66821,646,4,0.91,0.59,0,16,133,20900,0,24818,17,691.1588235294118,2122.17,36.87,1,9,12,,
CUST_07245,60,Male,Divorced,Bachelor,Unemployed,81193,658,4,0.85,0.74,0,10,153,9360,1,40952,12,579.0533333333334,1220.06,153.42,0,7,10,,
CUST_07246,26,Female,Married,Bachelor,Self-employed,56900,676,9,0.57,0.18,0,10,20,16417,1,72758,23,451.9769565217391,1794.62,0.17,0,9,15,,
CUST_07247,42,Female,Divorced,Bachelor,Employed,37532,660,3,0.05,0.15,2,3,167,7371,0,17745,27,454.17555555555555,1500.89,5.27,0,10,16,,
CUST_07248,21,Female,Divorced,PhD,Self-employed,55890,573,9,0.58,0.36,1,14,165,12262,0,25389,19,576.1147368421052,2220.66,44.5,0,9,12,,
CUST_07249,24,Female,Married,High School,Employed,52780,625,2,0.42,0.64,1,23,10,9728,0,28390,25,437.1572,1076.38,1.86,0,10,16,,
CUST_07250,66,Male,Single,Bachelor,Employed,19329,705,1,0.72,0.67,1,22,127,7098,0,11683,15,524.758,1378.9,43.73,0,7,10,,
CUST_07251,69,Male,Married,Bachelor,Self-employed,55872,736,7,0.27,0.61,1,0,56,19332,0,73190,18,348.4555555555555,1256.57,3.04,0,9,13,,
CUST_07252,63,Female,Married,High School,Unemployed,74380,730,2,0.61,0.85,3,27,95,26442,1,104122,10,478.44899999999996,1050.39,15.7,0,8,7,,
CUST_07253,49,Male,Single,Bachelor,Employed,71226,678,1,0.55,0.73,1,7,52,15908,1,28394,21,351.6580952380952,1099.98,0.71,0,9,12,,
CUST_07254,41,Female,Married,Bachelor,Unemployed,55128,629,9,0.53,0.5,3,3,98,7636,1,8439,20,664.9095,1413.58,118.79,1,10,13,,
CUST_07255,46,Male,Single,Bachelor,Employed,53607,719,8,0.12,0.48,1,11,38,15844,0,60526,22,489.39272727272726,1728.69,20.95,0,7,13,,
CUST_07256,34,Male,Single,High School,Employed,52198,633,3,0.49,0.8,2,15,197,15719,0,56458,14,257.475,1066.93,25.92,0,7,9,,
CUST_07257,29,Female,Single,Master,Employed,51881,626,2,0.55,0.88,1,11,108,11684,1,26215,23,512.8621739130434,1748.94,78.66,0,8,14,,
CUST_07258,67,Male,Married,PhD,Self-employed,72083,672,1,0.93,0.85,1,13,126,8724,1,35792,29,471.8593103448276,2182.76,3.56,1,10,16,,
CUST_07259,32,Female,Married,High School,Employed,80325,529,4,0.46,0.5,2,20,30,13380,0,63215,17,355.6541176470588,953.24,42.11,0,6,10,,
CUST_07260,62,Male,Married,Bachelor,Self-employed,71303,651,6,0.64,0.58,4,25,19,7474,1,8056,19,399.36263157894734,1358.1,2.74,1,10,12,,
CUST_07261,26,Male,Single,Bachelor,Self-employed,49112,653,2,0.57,0.79,2,8,92,15456,0,27593,16,487.85625,1390.8,105.3,0,7,11,,
CUST_07262,40,Female,Married,High School,Self-employed,47757,643,6,0.2,0.58,2,19,172,17507,0,32179,22,469.1440909090909,1136.08,51.03,0,8,14,,
CUST_07263,44,Male,Married,Bachelor,Employed,81920,642,5,0.18,0.22,0,17,63,29863,0,146683,18,408.6822222222222,1363.08,5.37,0,8,13,,
CUST_07264,47,Female,Married,High School,Employed,61222,724,1,0.74,0.89,0,21,169,10560,1,23545,20,519.836,1594.37,41.01,0,10,13,,
CUST_07265,58,Male,Single,PhD,Employed,48990,568,7,0.52,0.49,1,20,30,7941,0,32041,20,378.1025,1893.18,0.32,0,8,13,,
CUST_07266,28,Male,Single,Bachelor,Employed,61383,671,7,0.9,0.98,0,9,80,14669,0,35165,25,372.1712,1190.14,10.48,0,8,15,,
CUST_07267,21,Female,Single,PhD,Unemployed,39920,682,5,0.91,0.55,1,4,195,6445,1,14971,18,881.7827777777778,3357.32,14.44,0,9,12,,
CUST_07268,69,Female,Married,High School,Employed,42315,731,4,0.3,0.39,0,19,77,5842,0,7916,13,481.8192307692307,1215.93,18.92,1,7,13,,
CUST_07269,69,Male,Single,High School,Employed,50818,666,2,0.1,0.21,0,28,74,7723,1,11502,17,369.7117647058824,1198.56,9.64,1,9,11,,
CUST_07270,44,Female,Single,Bachelor,Unemployed,73427,675,7,0.34,0.34,1,10,76,16642,0,65609,19,566.3931578947368,2655.41,10.68,0,8,13,,
CUST_07271,67,Female,Single,Master,Self-employed,55700,649,8,0.07,0.22,3,27,10,13170,0,23166,16,406.14875,942.05,35.05,0,6,12,,
CUST_07272,27,Male,Married,Bachelor,Employed,70453,665,9,0.78,0.92,2,4,78,21062,0,103397,21,700.12,2849.81,1.28,0,10,14,,
CUST_07273,39,Male,Married,Master,Employed,62699,650,6,0.15,0.6,0,15,159,24420,0,111281,21,387.60761904761904,1611.27,10.11,0,10,14,,
CUST_07274,42,Female,Married,Bachelor,Unemployed,39327,590,2,0.87,0.82,1,11,27,14684,0,46765,13,583.69,2528.19,3.06,0,7,12,,
CUST_07275,55,Male,Married,High School,Employed,83623,664,1,0.42,0.21,2,4,184,17320,0,77112,20,411.34850000000006,1776,9.34,0,9,15,,
CUST_07276,50,Male,Single,Bachelor,Employed,41815,662,2,0.28,0.06,1,1,63,6404,0,13890,23,395.67434782608694,1629.84,0.45,0,9,15,,
CUST_07277,49,Female,Single,Bachelor,Self-employed,51220,621,3,0.5,0.42,0,29,171,19924,0,37741,20,332.491,1110.85,58.06,1,8,13,,
CUST_07278,42,Male,Single,High School,Employed,52912,662,1,0.61,0.94,3,21,196,15747,1,62515,10,813.545,2887.79,4.1,0,8,6,,
CUST_07279,31,Female,Single,High School,Employed,71962,714,5,0.7,0.11,0,14,163,19973,0,58404,17,600.1135294117647,2071.76,54.46,0,9,10,,
CUST_07280,40,Female,Married,Bachelor,Employed,50651,634,7,0.34,0.79,0,0,123,13073,0,33813,20,477.254,1564.92,15.3,0,9,16,,
CUST_07281,49,Female,Married,Bachelor,Self-employed,46922,736,9,0.98,0.06,1,2,12,9489,1,33766,25,581.6872,1823.37,27.78,0,10,14,,
CUST_07282,61,Female,Married,Master,Unemployed,72792,724,6,0.42,0.17,1,3,55,20250,0,80313,18,510.02166666666665,2763.49,43.87,0,10,13,,
CUST_07283,62,Male,Single,Bachelor,Unemployed,55810,612,8,0.83,0.73,2,15,48,12740,0,29929,23,732.6043478260868,2289.93,49.92,0,10,14,,
CUST_07284,54,Male,Single,Bachelor,Employed,69539,622,2,0.03,0.21,0,23,195,17808,0,42459,19,488.25263157894733,1833.77,35.73,0,9,14,,
CUST_07285,21,Male,Single,Master,Employed,96208,641,5,0.78,0.02,2,9,133,24588,0,59446,20,549.366,2383.68,14.29,0,10,10,,
CUST_07286,51,Female,Married,Bachelor,Employed,53431,586,9,0.55,0.22,1,12,102,5669,0,27109,17,366.0382352941176,1090.24,23.49,0,8,11,,
CUST_07287,50,Male,Single,Bachelor,Employed,66601,603,7,0.64,0.73,1,10,194,13422,1,51893,22,383.0740909090909,1206.48,4.42,0,9,15,,
CUST_07288,68,Male,Married,Master,Self-employed,41687,540,7,0.37,0.53,1,0,44,6141,0,28314,20,664.5565,2923.61,5.48,1,9,13,,
CUST_07289,38,Female,Married,Bachelor,Employed,51232,682,3,0.54,0.55,1,11,19,18619,0,25263,14,710.4135714285715,2750.82,18.05,0,6,11,,
CUST_07290,37,Female,Divorced,Master,Employed,64538,686,3,0.93,0.41,2,28,158,17504,0,51991,22,363.26590909090913,991.06,16.27,0,9,15,,
CUST_07291,58,Male,Single,Bachelor,Self-employed,81516,572,2,0.39,0.15,0,26,74,18504,0,82609,28,565.1253571428572,3195.99,55.33,0,9,11,,
CUST_07292,34,Male,Single,High School,Self-employed,36833,574,9,0.11,0.22,4,14,86,10951,1,32309,20,470.12749999999994,1600.1,7.13,0,9,12,,
CUST_07293,43,Female,Single,Bachelor,Employed,65722,646,4,0.72,0.19,1,2,167,10508,1,45132,16,580.268125,1853.69,25.49,0,10,11,,
CUST_07294,45,Female,Married,Bachelor,Self-employed,42895,654,9,0.51,0.71,2,15,49,8001,0,12769,14,518.7942857142857,1330.94,71.72,0,8,10,,
CUST_07295,35,Male,Single,High School,Employed,55639,712,4,0.42,0.85,2,22,195,10014,0,36551,12,748.5391666666666,2914.72,20.72,0,8,11,,
CUST_07296,66,Male,Married,Bachelor,Employed,51495,615,8,0.78,0.24,2,15,142,14467,1,26968,16,403.748125,1092.55,1.36,0,9,11,,
CUST_07297,42,Female,Married,Bachelor,Unemployed,48632,616,1,0.56,0.17,2,24,191,12273,1,40671,24,485.69,2098.59,3.73,2,10,16,,
CUST_07298,23,Female,Single,Bachelor,Self-employed,62641,655,1,0.63,0.25,1,4,21,16078,0,76153,19,599.7521052631579,2161.26,12.02,0,9,13,,
CUST_07299,39,Female,Single,Bachelor,Employed,44911,709,6,0.93,0.94,2,20,51,17518,0,75078,15,337.3833333333333,2000.7,18.85,0,7,10,,
CUST_07300,64,Male,Single,Bachelor,Employed,11306,725,6,0.06,0.21,1,25,62,1704,0,7588,16,691.97,3697.81,40.14,0,8,9,,
CUST_07301,54,Male,Single,High School,Employed,53448,602,7,0.26,0.69,0,20,76,8869,0,22181,28,591.9071429,2370.08,28.94,0,9,15,,
CUST_07302,55,Female,Single,High School,Employed,47848,705,7,0.9,0.12,1,8,49,13069,0,31129,18,626.1505555555555,2347.67,44.79,1,9,13,,
CUST_07303,21,Male,Married,Bachelor,Self-employed,53237,605,3,0.79,0.66,1,13,156,13471,0,27253,19,505.25,1433.77,16.72,0,9,12,,
CUST_07304,41,Male,Married,High School,Employed,47892,559,9,0.19,0.24,2,15,123,11298,0,24714,14,718.0921428571429,1940.83,92.14,0,9,9,,
CUST_07305,49,Male,Single,High School,Employed,67390,660,9,0.17,0.84,1,13,78,15731,1,58851,18,419.5566666666666,1382.1,0.99,1,9,13,,
CUST_07306,26,Female,Married,Bachelor,Employed,68523,712,3,0.83,0.02,0,9,28,19647,1,93189,10,385.338,800.36,44.97,0,6,9,,
CUST_07307,57,Female,Single,High School,Unemployed,40434,638,7,0.55,0.5,0,13,48,13608,0,56484,19,612.8005263157895,1950.79,45.84,0,10,13,,
CUST_07308,21,Female,Married,High School,Employed,77667,705,4,0.86,0.66,1,29,53,16613,1,30227,21,610.1242857142857,1815.93,36.23,0,9,11,,
CUST_07309,21,Female,Married,Bachelor,Self-employed,69814,610,6,0.92,0.74,1,5,78,17538,1,32541,13,694.4561538461538,2542,18.71,1,6,9,,
CUST_07310,47,Female,Married,High School,Employed,52921,657,6,0.07,0.9,0,28,85,16922,0,44453,28,505.02964285714285,1941.99,49,0,10,14,,
CUST_07311,41,Female,Single,High School,Employed,57896,695,5,0.97,0.63,2,26,71,13198,0,65425,21,536.9990476190476,2279.35,71.93,0,8,16,,
CUST_07312,36,Male,Married,Master,Self-employed,74062,667,6,0.72,0.13,2,24,100,12532,0,16690,27,399.40444444444444,1566.31,52.68,1,8,15,,
CUST_07313,64,Male,Married,Bachelor,Employed,53081,642,7,0.83,0.72,1,11,70,7997,1,19129,30,604.3726666666666,1994.5,9.2,1,10,15,,
